SITE,SOIL,Ece,EC,Cle,pHe,pH.1.5,OM,OC,Nt,P,P2O5,M,SP,M.SP
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Haj Ali Gholi,Saline Soil,88.3,9.49,44000,7.7,7.9,0.51,0.3,0.043,6.17,14.3,3,24.7,0.12
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
Maranjab Desert,Arid soil,13.7,3.16,3700,8,7.8,0.14,0.08,0.018,4.76,11.7,1.7,26.4,0.06
