"","SITE","SOIL","TIME","HOST","TISSUE","TEMP","MEDIA","season","IR"
"MSHM15476","Maranjab Desert",NA,"S2017","S.inca","Branch",23,"PDA+Plant","summer",0
"MSHM15477","Maranjab Desert",NA,"S2017","S.inca","Branch",23,"PDA+Plant","summer",0
"MSHM15478","Maranjab Desert",NA,"S2017","S.inca","Branch",30,"PDA+Plant","summer",2
"MSHM15479","Maranjab Desert",NA,"S2017","S.inca","Branch",30,"PDA+Plant","summer",0
"MSHM15480","Maranjab Desert",NA,"S2017","S.inca","Branch",30,"PDA+Plant","summer",0
"MSHM15481","Maranjab Desert",NA,"S2017","S.inca","Root",23,"PDA","summer",0
"MSHM15482","Maranjab Desert",NA,"S2017","S.inca","Root",23,"PDA","summer",1
"MSHM15483","Maranjab Desert",NA,"S2017","S.inca","Root",23,"PDA","summer",0
"MSHM15484","Maranjab Desert",NA,"S2017","S.inca","Root",23,"PDA","summer",0
"MSHM15485","Maranjab Desert",NA,"S2017","S.inca","Root",23,"PDA","summer",0
"MSHM15486","Maranjab Desert",NA,"S2017","S.inca","Root",23,"PDA","summer",0
"MSHM15487","Maranjab Desert",NA,"S2017","S.inca","Root",30,"PDA","summer",1
"MSHM15488","Maranjab Desert",NA,"S2017","S.inca","Root",30,"PDA","summer",0
"MSHM15489","Maranjab Desert",NA,"S2017","S.inca","Root",30,"PDA","summer",0
"MSHM15490","Maranjab Desert",NA,"S2017","S.inca","Root",30,"PDA","summer",0
"MSHM15491","Maranjab Desert",NA,"S2017","S.inca","Root",30,"PDA","summer",0
"MSHM15492","Maranjab Desert",NA,"S2017","S.inca","Root",30,"PDA","summer",3
"MSHM15493","Maranjab Desert",NA,"S2017","S.inca","Root",23,"PDA+Plant","summer",0
"MSHM15494","Maranjab Desert",NA,"S2017","S.inca","Root",23,"PDA+Plant","summer",0
"MSHM15495","Maranjab Desert",NA,"S2017","S.inca","Root",23,"PDA+Plant","summer",0
"MSHM15496","Maranjab Desert",NA,"S2017","S.inca","Root",23,"PDA+Plant","summer",0
"MSHM15497","Maranjab Desert",NA,"S2017","S.inca","Root",23,"PDA+Plant","summer",0
"MSHM15498","Maranjab Desert",NA,"S2017","S.inca","Root",23,"PDA+Plant","summer",2
"MSHM15499","Maranjab Desert",NA,"S2017","S.inca","Root",30,"PDA+Plant","summer",0
"MSHM15500","Maranjab Desert",NA,"S2017","S.inca","Root",30,"PDA+Plant","summer",0
"MSHM15501","Maranjab Desert",NA,"S2017","S.inca","Root",30,"PDA+Plant","summer",0
"MSHM15502","Maranjab Desert",NA,"S2017","S.inca","Root",30,"PDA+Plant","summer",0
"MSHM15503","Maranjab Desert",NA,"S2017","S.inca","Root",30,"PDA+Plant","summer",1
"MSHM15504","Maranjab Desert",NA,"S2017","S.inca","Root",30,"PDA+Plant","summer",0
"MSHM16369","Haj Ali Gholi Lake",NA,"S2017","S.rosm","Leaf",23,"PDA","summer",5
